handle,time,text
HillaryClinton,2016-04-27T01:06:55,"Tonight's wins belong to every organizer, volunteer, donor, and supporter who've built this campaign. Thank you. https://t.co/MixzWZqhPP"
realDonaldTrump,2016-04-27T01:02:47,Thank you Delaware! #Trump2016 https://t.co/FeXThmUWuo
HillaryClinton,2016-04-27T00:53:41,"Vote by vote, state by state, this team is building something special. Thanks for believing. -H https://t.co/GQoxEQ36Ew"
HillaryClinton,2016-04-27T00:50:32,Pennsylvania! Thanks to everyone who made this possible. This win is yours. https://t.co/F9E5NJwh5i
HillaryClinton,2016-04-27T00:38:27,"We did it, Delaware! https://t.co/JmGcdkb1En"
realDonaldTrump,2016-04-27T00:28:31,Thank you Rhode Island! #Trump2016 https://t.co/EzCvm7yc0Y
realDonaldTrump,2016-04-27T00:18:57,Thank you Connecticut! #Trump2016 https://t.co/3GGoVXSZSf
realDonaldTrump,2016-04-27T00:14:19,Thank you Pennsylvania! #Trump2016 https://t.co/mucxspuHnV
realDonaldTrump,2016-04-27T00:08:20,Thank you Maryland! #Trump2016 https://t.co/hH3h6bRMIs
HillaryClinton,2016-04-27T00:02:35,"Thank you, Maryland. https://t.co/hLFanifqmL"
HillaryClinton,2016-04-26T22:16:56,Three answers from last night’s @MSNBC town hall that you should see: https://t.co/slvveHpQ6x
HillaryClinton,2016-04-26T21:43:11,Love this. Great to see Chobani sharing its success with the employees who helped make it possible. -H https://t.co/KpGWgpX5rW
HillaryClinton,2016-04-26T21:25:25,"Polls close soon in CT, DE, MD, PA, and RI. Confirm where to go here, then head over: https://t.co/NviDFw2Rra https://t.co/6W4QayuT7v"
HillaryClinton,2016-04-26T20:38:13,"We are not a post-racial society. We still struggle with racism—and it's not only wrong, it's holding us back.
https://t.co/MnjdPHuYdO"
realDonaldTrump,2016-04-26T19:55:15,Thank you America! #Trump2016 https://t.co/KL7VZbM1jP
HillaryClinton,2016-04-26T19:07:42,"If our leaders won't stand up to the gun lobby, we need to hold them accountable.
https://t.co/M5ryVG4glD"
realDonaldTrump,2016-04-26T18:12:15,"Lets #MakeAmericaGreatAgain, Maryland! #VoteTrump 
https://t.co/ZttNAmk1QS"
realDonaldTrump,2016-04-26T18:12:06,"You have until 8pm to #VoteTrump, Delaware! https://t.co/GYeV6m1qOn"
realDonaldTrump,2016-04-26T18:05:25,"Thank you for a great day yesterday, Rhode Island! #VoteTrump
https://t.co/nAlgNIIdyo"
realDonaldTrump,2016-04-26T18:03:39,Six hours left to #VoteTrump Connecticut! https://t.co/U1kbLMwhNI
realDonaldTrump,2016-04-26T18:02:10,"Lets go Pennsylvania! #VoteTrump 
https://t.co/TWQM8AV9p4"
realDonaldTrump,2016-04-26T17:43:15,How bad is the New York Times—the most inaccurate coverage constantly. Always trying to belittle. Paper has lost its way!
HillaryClinton,2016-04-26T17:05:19,"Live in CT, DE, MD, PA, or RI? Go vote: Hillary needs you. Text WHERE to 47246 to find your polling place. https://t.co/xwSPICUcy6"
HillaryClinton,2016-04-26T16:42:19,"Women deserve the same rights as men in every aspect of our economy and our society—at home and around the world.
https://t.co/C8doMvHIs7"
realDonaldTrump,2016-04-26T16:18:18,"Thank you for the incredible support- Melania, Barron, Ivanka, Jared, Tiffany, Don, Vanessa, Eric, and Lara!
https://t.co/mPGpPFiDl8"
realDonaldTrump,2016-04-26T16:07:35,"Bernie Sanders has been treated terribly by the Democrats—both with delegates &amp; otherwise. He should show them, and run as an Independent!"
HillaryClinton,2016-04-26T15:39:01,"It’s Primary Day in CT, DE, MD, PA, and RI. If you’re with Hillary, add your name and make a plan to vote today: https://t.co/eFckwXMhOI"
HillaryClinton,2016-04-26T15:09:28,"Primarias en Connecticut, Maryland, Pensilvania, Delaware y Rhode Island. #EstoyConElla https://t.co/k13PaS5qLx https://t.co/aH0etEcuIz"
HillaryClinton,2016-04-26T14:06:38,"We've heard way too much hateful rhetoric in this campaign.

We need more love and kindness.
https://t.co/UDrH2AiI5Y"
realDonaldTrump,2016-04-26T13:33:24,"Thank you @DonaldJTrumpJr &amp; @EricTrump. #Trump2016 
https://t.co/CMfcrZjHgM"
HillaryClinton,2016-04-26T12:59:23,"Voters in CT, DE, MD, PA, and RI head to the polls today. RT this if you’re voting for Hillary. https://t.co/2TRe1AEgiP"
realDonaldTrump,2016-04-26T12:47:24,"MAKE AMERICA GREAT AGAIN!
https://t.co/xhwhJuV3aa https://t.co/2XWN52IpH2"
realDonaldTrump,2016-04-26T10:42:39,"The Cruz-Kasich pact is under great strain. This joke of a deal is falling apart, not being honored and almost dead. Very dumb!"
HillaryClinton,2016-04-26T04:14:18,"America's gun violence epidemic is out of control. No more excuses—we need to act to save lives.
https://t.co/gb6dfWfB34"
HillaryClinton,2016-04-26T01:52:44,"""I'm a feminist because I believe women deserve the same rights as men."" —Hillary #MSNBCTownhall"
realDonaldTrump,2016-04-26T01:52:16,"Thank you Wilkes-Barre, Pennsylvania! 
#MakeAmericaGreatAgain #Trump2016 
https://t.co/FJbNlidwJF"
HillaryClinton,2016-04-26T01:46:39,"""As a white person, I have to talk about [racism] more. We are not a post-racial society."" —Hillary to @Maddow #MSNBCTownhall"
realDonaldTrump,2016-04-26T01:28:08,"Get out and VOTE tomorrow! We will MAKE AMERICA GREAT AGAIN! 
#CTPrimary #DEPrimary #MDPrimary #PAPrimary #RIPrimary
https://t.co/ndi8sZI1Gt"
HillaryClinton,2016-04-26T00:48:21,"Eight-year-old Noah became part of Hillary's Secret Service detail this weekend. Here's how.
https://t.co/YjqXcoBhpW"
HillaryClinton,2016-04-25T23:05:42,"Connecticut, Maryland, Pensilvania, Delaware y Rhode Island. https://t.co/F545Y5Sg5O #EstoyConElla https://t.co/fSJRv2Xk9u"
realDonaldTrump,2016-04-25T22:11:06,Passing what was once a vibrant manufacturing area in Pennsylvania. So sad! #MakeAmericaGreatAgain https://t.co/RYWjgPh9Ja
realDonaldTrump,2016-04-25T22:06:26,"Thank you West Chester, Pennsylvania!
#PAPrimary #VoteTrump
https://t.co/Qva1QtmhpS https://t.co/CF9SYBqka7"
realDonaldTrump,2016-04-25T21:54:55,"Thank you Warwick, Rhode Island!
#RIPrimary #VoteTrump 
https://t.co/V0d4CuS1xf https://t.co/GU3p28VMe0"
HillaryClinton,2016-04-25T21:28:41,"""Voters can count on her to bring that same passion for getting the job done to the White House."" https://t.co/68uhWrwYmj"
HillaryClinton,2016-04-25T20:02:33,“She's more accomplished than any other candidate.” —@PhillyDailyNews https://t.co/OYxg9BZSqM
HillaryClinton,2016-04-25T18:59:52,"This might sound strange coming from a presidential candidate, but what we really need is more love and kindness.
https://t.co/5JT6avz0Cv"
HillaryClinton,2016-04-25T17:15:47,"In 1990, explorer and marine biologist Sylvia Earle became the first woman appointed chief scientist at @NOAA. https://t.co/WSDCF3c2je"
realDonaldTrump,2016-04-25T16:16:27,On the way to the great state of Rhode Island- big rally. Then to Pennsylvania for rest of day and night!
realDonaldTrump,2016-04-25T16:15:58,Kasich just announced that he wants the people of Indiana to vote for him. Typical politician - can't make a deal work.
HillaryClinton,2016-04-25T16:06:35,"""Ms. Clinton has advanced realistic, well thought out proposals."" —@BaltimoreSun: https://t.co/68uhWrwYmj https://t.co/srpUEWMZZg"
HillaryClinton,2016-04-25T15:10:00,Editorial boards in Tuesday primary states are urging their readers to vote for Hillary Clinton. Here's why. https://t.co/r6RKq8150j
HillaryClinton,2016-04-25T14:04:59,"Let's stand together to do all the good we can, in all the ways we can, for as long as we can.
https://t.co/jHaoZKXURE"
realDonaldTrump,2016-04-25T11:59:06,Shows how weak and desperate Lyin' Ted is when he has to team up with a guy who openly can't stand him and is only 1 win and 38 losses.
realDonaldTrump,2016-04-25T11:54:21,Lyin' Ted Cruz and 1 for 38 Kasich are unable to beat me on their own so they have to team up (collusion) in a two on one. Shows weakness!
realDonaldTrump,2016-04-25T03:49:17,Lyin' Ted and Kasich are mathematically dead and totally desperate. Their donors &amp; special interest groups are not happy with them. Sad!
realDonaldTrump,2016-04-25T03:39:58,"Wow, just announced that Lyin' Ted and Kasich are going to collude in order to keep me from getting the Republican nomination. DESPERATION!"
realDonaldTrump,2016-04-25T01:27:12,I am happy to hear how badly the @nytimes is doing. It is a seriously failing paper with readership which is way down. Becoming irrelevant!
HillaryClinton,2016-04-25T00:24:08,"""Everybody has a story. Everybody has a life worth dignity and protection.""
https://t.co/wO7qmrAycD"
HillaryClinton,2016-04-24T22:53:50,La lucha por la cobertura médica a bajo costo lleva más de medio siglo y Hillary ha sido una líder por décadas. https://t.co/GVcn5EnO42
HillaryClinton,2016-04-24T19:05:04,Not interested in endorsements from people who deny climate science and try to make it harder for people to vote. https://t.co/TWN4zYhMBh
HillaryClinton,2016-04-24T16:12:52,"When someone shows you who they are, believe them. Trump has shown us who he is.
https://t.co/7ZIcpDr1Iv"
realDonaldTrump,2016-04-24T14:05:43,"""@DiamondandSilk: .@DonaldJTrumpJr awesome job on @CNNSotu. DonaldTrump has integrity &amp; he refuses 2 play the game call ""Delegate Bribery"""
HillaryClinton,2016-04-24T14:05:36,Women gathered in Seneca Falls 170 years ago to demand suffrage. @ChelseaClinton visited before voting for her mom. https://t.co/0ZA2mYy6ff
realDonaldTrump,2016-04-24T14:03:48,"""@newtgingrich: #NYPrimary turned Trump from frontrunner into presumptive #GOP nominee https://t.co/oLC7mGgnZ9 https://t.co/iNolBfFFRF"""
realDonaldTrump,2016-04-24T14:01:37,I will be in Maryland this afternoon for a major rally. Things are looking good for Tuesday!
realDonaldTrump,2016-04-24T13:58:53,.@AndreBauer  Great job and advice on @CNN  @jaketapper  Thank you!
realDonaldTrump,2016-04-24T02:01:25,.@Borisep was great on @JudgeJeanine tonight. Very smart commentary that will prove to be correct!
realDonaldTrump,2016-04-24T01:48:17,"As soon as John Kasich is hit with negative ads, he will drop like a rock in the polls against Crooked Hillary Clinton. I will win!"
realDonaldTrump,2016-04-24T01:41:57,I had a great day campaigning in Connecticut. Looking for a big vote on Tuesday!
realDonaldTrump,2016-04-24T00:55:43,Congratulations to @seanhannity on his great ratings and ratings increase as reported by the @AP today. Amazing job!
HillaryClinton,2016-04-23T23:48:11,"Uno no se intimida cuando se tienen que denunciar abusos a los derechos humanos.
https://t.co/ULMzosJ2Dr"
HillaryClinton,2016-04-23T21:01:37,"Every child in America deserves clean air to breathe, clean water to drink, and a safe and healthy place to live. https://t.co/t0eAF9tXHH"
realDonaldTrump,2016-04-23T20:29:50,Lynne Ryan -- just read your great story in the NY Times -- I am proud of you. Thanks! https://t.co/zVmhYsd4ir
realDonaldTrump,2016-04-23T19:30:58,"Thank you Delaware! #Trump2016 
#MakeAmericaGreatAgain #TrumpTrain
https://t.co/qLXTzQPbEj https://t.co/ofhbM9bcOI"
realDonaldTrump,2016-04-23T19:27:18,"Thank you Bridgeport, Connecticut!
#MakeAmericaGreatAgain #Trump2016
https://t.co/GCtTKnNq06 https://t.co/qcuDCyBzCN"
HillaryClinton,2016-04-23T19:03:04,"Tenemos que actuar ahora para proteger a los puertorriqueños (del Zika), especialmente a las mujeres embarazadas. https://t.co/h93oQDo5sq"
realDonaldTrump,2016-04-23T16:10:15,"Thank you Waterbury, Connecticut!
#MakeAmericaGreatAgain #Trump2016
https://t.co/5eZ5nVQbE9 https://t.co/OoQAAKWUUq"
HillaryClinton,2016-04-23T15:12:06,Does Trump think he can fool us into forgetting his hateful rhetoric? Sad! https://t.co/0Vvw0m36ZX
realDonaldTrump,2016-04-23T14:44:49,"#MakeAmericaGreatAgain
Video: https://t.co/Dsa2v9X3ol https://t.co/aGUHmO98Xm"
HillaryClinton,2016-04-23T14:02:22,Zika has reached the U.S. and we can't wait any longer to act. Tell Congress to address this public health crisis: https://t.co/H0jvAG9rZ2
realDonaldTrump,2016-04-23T13:58:30,Pennsylvania: Cast your vote for Trump for POTUS &amp; ALSO vote for the TRUMP DELEGATES in your congressional district! https://t.co/1utaLLMfUa
realDonaldTrump,2016-04-23T12:37:16,"Will be spending the day campaigning in Connecticut, another state where jobs are being stolen by other countries. I will stop this fast!"
HillaryClinton,2016-04-23T02:18:39,"We all know Donald Trump says offensive things about women. Here's what he says about policies that benefit women.
https://t.co/YMV0rvwFnf"
realDonaldTrump,2016-04-23T01:17:58,"Thank you Pennsylvania! #Trump2016
https://t.co/Y3UBsxBQmg https://t.co/ie23QdsVTe"
HillaryClinton,2016-04-23T00:03:51,Passover is a chance to gather with loved ones and recommit to fighting all forms of injustice. Chag sameach to those celebrating. -H
realDonaldTrump,2016-04-23T00:03:07,"Thank you Indiana! Was great seeing everyone on Wednesday! I will be back soon! #Trump2016
https://t.co/mWfLxYKPbk https://t.co/62DKEm5XVm"
realDonaldTrump,2016-04-22T23:33:20,"Thank you California! See you soon!
#MakeAmericaGreatAgain #Trump2016
https://t.co/uJCqbQYYWR https://t.co/8rqI4mQ3Tw"
realDonaldTrump,2016-04-22T22:21:03,"Thank you, @DonaldJTrumpJr! #Trump2016 #MakeAmericaGreatAgain 
https://t.co/FJXjkZAAQf https://t.co/0NQLzbwuFo"
HillaryClinton,2016-04-22T22:01:23,"Para dejarle un mejor futuro a nuestros niños, tenemos que proteger el futuro de nuestro planeta. #DiaDeLaTierra https://t.co/BUdyIdA5lz"
HillaryClinton,2016-04-22T20:58:58,"In ten years, we can generate enough renewable energy to power every home in America. #EarthDay
https://t.co/k7EGD4G4dK"
HillaryClinton,2016-04-22T18:52:21,Proud of my friend @GovernorVA for continuing to break down barriers to voting. -H https://t.co/sL6NBLKwho
HillaryClinton,2016-04-22T18:26:14,"The climate is changing.
Republican policies aren't.

RT if you agree we need to #ActOnClimate.
https://t.co/8UUzG6RbVt"
realDonaldTrump,2016-04-22T17:35:37,"Thank you for the incredible support, Maryland! This is a movement!
#MakeAmericaGreatAgain #Trump2016
https://t.co/Uyq4sTYb0l"
HillaryClinton,2016-04-22T16:47:22,We need to act on Zika—fast. Add your name and tell Congress: approve emergency funding now to keep families safe. https://t.co/H0jvAG9rZ2
HillaryClinton,2016-04-22T16:04:21,"""It is not enough to be on the money. You need to be making the money."" —Hillary on ensuring equal pay for women"
HillaryClinton,2016-04-22T15:27:46,Zika is a threat to public health &amp; we have to act now. Tell Congress to approve funding to address this crisis: https://t.co/KjmWMDOgDl -H
HillaryClinton,2016-04-22T15:12:49,Proud the U.S. is signing the Paris climate deal. What better way to celebrate Earth Day than taking action to help save our planet? -H
realDonaldTrump,2016-04-22T15:00:11,I met Prince on numerous occasions. He was an amazing talent and wonderful guy. He will be greatly missed!
HillaryClinton,2016-04-22T13:40:40,"To make a better future for our kids, we've got to protect the future of our planet. Happy Earth Day. https://t.co/jRPtmo4Qzi"
HillaryClinton,2016-04-22T12:28:15,Conoce la historia de un gimnasio en Nueva York ayudando a concienciar sobre la encarcelación masiva. https://t.co/ee4TG3DPTG
HillaryClinton,2016-04-22T00:15:30,"""To all the people who supported Sen. Sanders, I believe there's much more that unites us than divides us."" —Hillary https://t.co/oGJ0BwYWuI"
HillaryClinton,2016-04-21T23:08:26,"It isn't enough to just say we support equal pay for women. We have to do everything we can to make it a reality.
https://t.co/okNk0RDPmi"
realDonaldTrump,2016-04-21T22:16:27,Cruz said Kasich should leave because he couldn't get to 1237. Now he can't get to 1237. Drop out LYIN' Ted.
realDonaldTrump,2016-04-21T21:47:21,Both Ted Cruz and John Kasich have no path to victory. They should both drop out of the race so that the Republican Party can unify!
HillaryClinton,2016-04-21T21:23:19,"""Once you've paid your debt to society, your voting rights should be returned immediately."" —Hillary on @GMA
https://t.co/ZlyKOYwsOo"
HillaryClinton,2016-04-21T20:08:37,A few bad actors supply the vast majority of guns used in crimes. We need to stop them. https://t.co/fLUBDiGFQ6 https://t.co/bFNQ4LeGcn
HillaryClinton,2016-04-21T19:03:32,Gun violence is an epidemic. We cannot become indifferent to these losses. https://t.co/ozcS4v6jJX
HillaryClinton,2016-04-21T18:05:54,"""We have got to address the unequal effects of the criminal justice system on people of color."" —Hillary on @GMA
https://t.co/87mBLdLnAr"
HillaryClinton,2016-04-21T16:43:02,"If anything else killed 33,000 people per year, Congress would take action. It's time to #StopGunViolence. https://t.co/PoTp8Mirei"
HillaryClinton,2016-04-21T15:44:47,"In which Hillary reacts to @NBCSNL Hillary skits on @GMA.
https://t.co/6Hcc0V8u3q"
realDonaldTrump,2016-04-21T10:22:03,Senator Ted Cruz has been MATHEMATICALLY ELIMINATED from race. He said Kasich should get out for same reason. I think both should get out!
realDonaldTrump,2016-04-21T10:14:48,"I will be doing the @TODAYshow with my wife, Melania, and the rest of my family in a major Town Hall. Hopefully, it will be fun! Enjoy.7A.M."
realDonaldTrump,2016-04-21T02:26:19,Thank you Maryland- what a great way to conclude the day! Will be back soon. #Trump2016 https://t.co/dNeTdMENdV https://t.co/JbJYYpEsmo
realDonaldTrump,2016-04-21T01:58:27,We are going to bring steel and manufacturing back to Indiana!
realDonaldTrump,2016-04-21T01:58:17,Had a meeting with the terrific @GovPenceIN of Indiana. So excited to campaign in his wonderful state! https://t.co/73uCyV6ql4
HillaryClinton,2016-04-21T01:12:16,"Thank you, New York. Let's go win this nomination.
https://t.co/OVp5NTVWnU"
HillaryClinton,2016-04-20T23:22:12,"""Victory"" never tasted so good. Thanks, @MikeyLikesItNY.
https://t.co/1jxm6JscOf"
realDonaldTrump,2016-04-20T22:50:04,"Thank you Indiana! Will be back soon!
#Trump2016 #MakeAmericaGreatAgain https://t.co/pxvSL8cs3B"
HillaryClinton,2016-04-20T21:04:55,"It's important that people are held accountable for water poisoning in Flint, but Congress needs to act now to help Flint families. -H"
HillaryClinton,2016-04-20T20:03:25,"A fitting tribute yesterday for Susan B. Anthony, who fought to win women the right to vote: ""I voted"" stickers. https://t.co/NKyVdxfA4Z"
HillaryClinton,2016-04-20T19:01:59,"""No more families should have to go through what we have."" —@EricaSmegs, daughter of Sandy Hook School principal
https://t.co/DCVzc2qV9A"
HillaryClinton,2016-04-20T17:55:47,"A woman, a leader, and a freedom fighter. I can't think of a better choice for the $20 bill than Harriet Tubman: https://t.co/YcsZC4ZrKg -H"
HillaryClinton,2016-04-20T17:30:37,Hillary Clinton luchará para los inmigrantes para que todos puedan salir adelante. https://t.co/qxtCX1hbx4
realDonaldTrump,2016-04-20T16:05:36,#Trump360 Watch this 360 video of my speech last night at Trump Tower- https://t.co/2YT2Kxly9t
realDonaldTrump,2016-04-20T15:03:10,Off to Indiana! #Trump2016 https://t.co/zqUdaaSaXD
HillaryClinton,2016-04-20T14:33:08,"""Erica has turned her sorrow into a strategy and her mourning into a movement."" —Hillary in New York last night
https://t.co/k1WtDQxrdU"
HillaryClinton,2016-04-20T13:37:15,"""Because of you, this campaign is the only one—Democrat or Republican—to win 10 million votes.” https://t.co/kX6LMblMDD"
realDonaldTrump,2016-04-20T12:42:59,"Ted Cruz is mathematically out of winning the race. Now all he can do is be a spoiler, never a nice thing to do. I will beat Hillary!"
realDonaldTrump,2016-04-20T03:58:30,MAKE AMERICA GREAT AGAIN! https://t.co/tK6mKZpFBl
HillaryClinton,2016-04-20T03:36:54,"""New York is a place for dreaming big. But New Yorkers also like to get things done."" —Hillary https://t.co/K5uWCl3PKI"
realDonaldTrump,2016-04-20T03:31:23,"""@bigop1: @realDonaldTrump @CNN @oreillyfactor https://t.co/vXiQru6HIE""  Wow, really nice!"
realDonaldTrump,2016-04-20T03:22:19,"Thank you New York, I will never forget!"
HillaryClinton,2016-04-20T02:58:22,¡Esta victoria es de todos ustedes Nueva York! Muchas gracias por su apoyo. Unete a la campaña aquí → https://t.co/29hAgCxpQM
HillaryClinton,2016-04-20T02:47:30,Text CONGRATS to 47246 to tell Hillary you're with her tonight. https://t.co/ZBQ6wKlCPr
HillaryClinton,2016-04-20T02:39:02,“The motto of this state is ‘Excelsior’–ever upward. So let’s go out and win this election and all rise together.” https://t.co/YOH1Pk63OF
HillaryClinton,2016-04-20T02:34:00,"New Yorkers speak every language, worship every faith, and hail from every continent. 

Our diversity is a strength, not a weakness."
HillaryClinton,2016-04-20T02:32:57,"Donald Trump &amp; Ted Cruz are pushing a vision for America that's divisive &amp; dangerous.

We should be lifting people up—not tearing them down."
HillaryClinton,2016-04-20T02:30:05,"New York is a place to dream big—and we’re setting bold, progressive goals in this campaign. But New Yorkers also like to get things done."
HillaryClinton,2016-04-20T02:24:46,“The race for the Democratic nomination is in the home stretch and our goal is in sight.” https://t.co/7F8wqQhCAl
HillaryClinton,2016-04-20T02:21:28,"We did it, New York! Watch Hillary live: https://t.co/7zMQ8wFXD4"
HillaryClinton,2016-04-20T02:14:59,Start spreading the news. https://t.co/sOc1WIwYgo
HillaryClinton,2016-04-20T02:09:34,Tonight's victory belongs to everyone who worked hard to get out the vote. Sign up now to keep the momentum going. https://t.co/YsjbCMtVUS
HillaryClinton,2016-04-20T01:56:20,"To our volunteers, organizers, and supporters who worked your hearts out in New York: This is your win. Thank you. https://t.co/sL5qKZgA8j"
HillaryClinton,2016-04-20T01:51:59,Let's win this nomination. Chip in $3 to let Hillary know you've got her back all the way to the White House: https://t.co/xe2HwRD6EN
HillaryClinton,2016-04-20T01:44:34,"Right back at you, New York. https://t.co/V0KwFRg7On"
HillaryClinton,2016-04-20T01:41:02,"Thank you, New York. You put your faith in me 16 years ago and again tonight. I'll never stop fighting for you. -H https://t.co/Tqp8lCYhvq"
realDonaldTrump,2016-04-20T01:08:36,"Thank you New York! I love you!
#MakeAmericaGreatAgain #Trump2016 https://t.co/T1J0aUwMXl"
realDonaldTrump,2016-04-20T00:54:52,".@CNN is so negative it is impossible to watch. Terrible panel, angry haters. Bill O  @oreillyfactor said such an amazing thing about me!"
realDonaldTrump,2016-04-20T00:03:37,"""@GreenSkyDeb: Look everybody, DonaldTrump will win it on the first ballot so keep praying!!! #TrumpTrain #Trump2016 #MakeAmericaGreatAgain"""
HillaryClinton,2016-04-19T23:52:16,"A couple of New Yorkers heading to the polls. #PrimaryDay
https://t.co/NWLHCzykyU"
realDonaldTrump,2016-04-19T23:51:21,"""@keksec__org: @realDonaldTrump Your policies will make this state and country great again! #MakeAmericaGreatAgain https://t.co/SWxV3YCbqb"""
realDonaldTrump,2016-04-19T23:50:09,"""@kdk144: @realDonaldTrump Everybody is ""In A New York State of Mind"" now!"""
HillaryClinton,2016-04-19T23:10:12,"Just a few hours left to vote in the NY primary. Confirm your polling place, then head over: https://t.co/iwiO5B9eal https://t.co/RcH0H3ecRN"
HillaryClinton,2016-04-19T22:13:54,¿Cómo funciona el sistema de delegados? Nuestro experto en delegados nos explica en esta entrevista. https://t.co/ylM6d6mDoy
realDonaldTrump,2016-04-19T22:00:15,"Polls close in 3 hours! Everyone get out and VOTE!
#Trump2016 #MakeAmericaGreatAgain
https://t.co/EuFxefFu0D"
HillaryClinton,2016-04-19T21:19:33,Just a few hours until polls close in New York. Get the latest from #PrimaryDay on our live blog → https://t.co/F1KFQkAA2Z
realDonaldTrump,2016-04-19T20:53:40,"Discussing #NewYorkValues
in Buffalo last night- on the eve of the #NYPrimary.
LETS GO NY! #VoteTrump 
https://t.co/6x8Dag7REA"
realDonaldTrump,2016-04-19T19:46:32,"1988 with Oprah- discussing why I would never rule out a run for #POTUS.
#Trump2016 #VoteTrumpNY #PrimaryDay https://t.co/9rup33Rl29"
HillaryClinton,2016-04-19T19:34:31,"If we have each other's backs and treat each other with kindness and respect, there's nothing we can't do.
https://t.co/ZUYkzKMLyo"
realDonaldTrump,2016-04-19T19:04:15,"Who did the House Task Force on
Urgent Fiscal Issues call- when America needed HELP? 
https://t.co/Q1NErOtW9V"
realDonaldTrump,2016-04-19T18:18:52,"#MakeAmericaGreatAgain
#Trump2016 https://t.co/awow5pyn7n"
HillaryClinton,2016-04-19T17:56:05,"Our country can't reach its potential unless we all do.
https://t.co/U9OhBS1wss"
realDonaldTrump,2016-04-19T17:53:08,"LETS GO AMERICA! Time to take back
our country, and #MakeAmericaGreatAgain
Watch video &amp; go
#VoteTrump! https://t.co/lsKdqGFyvQ"
realDonaldTrump,2016-04-19T17:04:54,"#ICYMI: #Trump2016 closing speech in
Buffalo, New York!
#VoteTrumpNY https://t.co/tS6mWn2oth"
HillaryClinton,2016-04-19T17:03:27,It's #PrimaryDay in New York. Get all you need to know on our live blog: https://t.co/LB1MIvu39F https://t.co/pXFWgcZPDt
HillaryClinton,2016-04-19T16:19:10,"Go vote, New York. It'll only take you one try. https://t.co/gRqmpE5EVh #PrimaryDay https://t.co/H7bPYy5Yuu"
realDonaldTrump,2016-04-19T16:01:54,"Join me in Indianapolis, Indiana tomorrow at 3pm! #Trump2016
#MakeAmericaGreatAgain
Tickets: https://t.co/36c7PLAqyq https://t.co/JBNYtk3FyE"
HillaryClinton,2016-04-19T15:17:19,First stop on New York primary day. #iVoted #PrimaryDay https://t.co/K6dKcM7nwB
realDonaldTrump,2016-04-19T15:17:06,Thank you Eric! https://t.co/pu1vDiQlrV
HillaryClinton,2016-04-19T14:05:35,"We asked New Yorkers what they really think of Donald Trump.

They didn’t hold back. https://t.co/jqhLAPqyRf https://t.co/lP0Tc9OiNs"
HillaryClinton,2016-04-19T12:57:10,New Yorkers head to the polls today. RT this if you’re voting for Hillary. https://t.co/frhgx4Yu2s
realDonaldTrump,2016-04-19T12:13:34,A big day for New York and for our COUNTRY! MAKE AMERICA GREAT AGAIN!
HillaryClinton,2016-04-19T11:58:33,¡Alza tu voz! Encuentre dónde votar en Nueva York aquí → https://t.co/XFC2bmOTde #EstoyConElla https://t.co/BWBoK3Ex6S
realDonaldTrump,2016-04-19T11:01:10,I am on @foxandfriends at 7:00 A.M. ENJOY!
HillaryClinton,2016-04-19T10:01:38,"Go vote today, New York—Hillary needs you. Text WHERE to 47246 to find your polling place."
realDonaldTrump,2016-04-19T03:32:02,"Thank you Buffalo! #NYPrimary 
https://t.co/Z9QphVlZft https://t.co/4ujDuOvLPj"
realDonaldTrump,2016-04-19T03:25:06,"#MakeAmericaGreatAgain #NYPrimary
https://t.co/awow5pyn7n"
HillaryClinton,2016-04-19T02:39:58,Every Republican presidential candidate would reverse @POTUS’s executive actions on immigration. https://t.co/UejylRk2Qb #FightForFamilies
HillaryClinton,2016-04-19T01:39:43,"We don't all look the same, or sound the same, or worship the same—and that's one of America's biggest strengths.
https://t.co/m4CJ0NgBhq"
HillaryClinton,2016-04-19T00:09:51,"Push forward into the unknown, @StephenAtHome. Watch Hillary on @colbertlateshow at 11:30pm ET. #LSSC
https://t.co/SokqHNxkKP"
HillaryClinton,2016-04-18T22:44:14,".@NYTimes on Hillary: ""One of the most broadly and deeply qualified presidential candidates in modern history."" https://t.co/UMtPYHminz"
realDonaldTrump,2016-04-18T21:54:52,Lyin’ Ted Cruz even voted against Superstorm Sandy aid and September 11th help. So many New Yorkers devastated. Cruz hates New York!
HillaryClinton,2016-04-18T21:19:51,"""She promised me to block the Constitutional amendment against gay marriage. And she did."" https://t.co/VITevzhBTk https://t.co/eq4lO7eNGz"
HillaryClinton,2016-04-18T20:08:32,It's time to create a path to full and equal citizenship and finally fix our broken immigration system. #FightForFamilies -H
HillaryClinton,2016-04-18T20:05:34,We need comprehensive immigration reform now. I'll propose legislation within my first 100 days as president. -H
HillaryClinton,2016-04-18T20:03:10,I will protect President Obama's executive actions to keep these families together and go even further to bring more families relief. -H
HillaryClinton,2016-04-18T20:00:59,"Millions of families who call America home live in fear of being torn apart by deportation. Today, SCOTUS begins deciding their fate. -H"
HillaryClinton,2016-04-18T19:51:20,"To everyone in Houston, please stay safe and avoid traveling. Our prayers are with you. #HoustonFlood -H"
HillaryClinton,2016-04-18T19:26:43,Encuentre dónde votar en Nueva York aquí →  https://t.co/S0VaGHnceD #EstoyConElla https://t.co/f9bPIpE2uo
realDonaldTrump,2016-04-18T17:50:31,"New York, we will make America great again! https://t.co/KyxbaW4fsL"
